close,volume,delta,velocity,rvi,adaptive_window,price_zone,volume_zone,delta_zone,velocity_zone,renko_direction,renko_event,renko_bricks
80352.26,6.51633,-4.521509999999999,4.6478815977175465,0.6211365453734188,10,TRANSITION_ZONE,EXTREME_HIGH_ZONE,LOW_STATISTICAL_ZONE,NORMAL_ZONE,DOWN,COMPRESSION,0
80379.92,1.1581700000000001,0.85589,0.3125964912280702,0.04172944077480978,50,TRANSITION_ZONE,NORMAL_ZONE,TRANSITION_ZONE,NORMAL_ZONE,UP,REVERSAL,2
80372.0,1.91274,-0.5424800000000001,0.47135041892557916,0.06275588389794971,50,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,UP,COMPRESSION,0
80370.97,1.8622699999999999,-1.0304499999999999,0.4437145580176316,0.05900028578616088,50,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,UP,COMPRESSION,0
80352.2,3.1636900000000003,-2.61037,0.29347773654916515,0.03898394211117977,50,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,REVERSAL,1
80354.99,1.19901,1.06929,0.13645271423694091,0.01811749495143008,50,TRANSITION_ZONE,NORMAL_ZONE,TRANSITION_ZONE,NORMAL_ZONE,DOWN,COMPRESSION,0
80350.0,3.85726,-3.1967,0.7363993890798014,0.09733735458818617,50,TRANSITION_ZONE,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,CONTINUATION,1
80334.0,0.35649,-0.29223,0.5694728434504792,0.07845559204756979,50,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,CONTINUATION,1
80339.66,1.24454,-0.5102,0.18525454004167907,0,20,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,NEUTRAL,INITIALIZATION,0
80341.15,6.32123,-5.602130000000001,0.7136181982388801,0.09833691757021884,50,TRANSITION_ZONE,HIGH_STATISTICAL_ZONE,LOW_STATISTICAL_ZONE,NORMAL_ZONE,DOWN,COMPRESSION,0
80333.33,6.0377,-5.98838,1.390214137692839,0,20,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,NEUTRAL,COMPRESSION,0
80331.84,1.08107,-1.0781299999999998,0.534389520514088,0.1988484323568362,50,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,COMPRESSION,0
80325.62,1.2468,-1.24296,1.5488198757763973,0,20,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,CONTINUATION,1
80322.0,1.59304,-1.5803,1.424901610017889,0.5532019715772827,20,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,CONTINUATION,1
80320.0,1.2226599999999999,-1.20438,0.31358296999230567,0,20,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,COMPRESSION,0
80316.66,2.44153,-2.3168699999999998,0.415438148715331,0,20,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,CONTINUATION,1
80315.36,1.9164299999999999,-1.78277,0.20409265175718846,0.0809232101587361,50,TRANSITION_ZONE,NORMAL_ZONE,NORMAL_ZONE,NORMAL_ZONE,DOWN,CONTINUATION,1
